,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,EVS02379,EVS02039,EVS02463,EVS00219,EVS03147,EVS02299,EVS03704,EVS03332,EVS04366,EVS02566,EVS03145,EVS02882,EVS03776,EVS02252,EVS03226,EVS04734,EVS04656,EVS02149,EVS00645,EVS00168,EVS04877,EVS04444,EVS00957,EVS01573,EVS01790,EVS02788,EVS03629,EVS01509,EVS01307,EVS04942
C027,14.882652475084694,38.40471254490167,0.8361941559226425,17.676900247133247,17.83002275563354,13.162930223019641,19.742468896782366,36.50912869052353,15.2724484486437,39.65402360856989,0.5635392783321926,28.827587125737615,18.382916641543428,14.971795699095901,0.6038410064943079,0.6038410064943079,17.16428266520769,35.792447026748924,0.36184567937937806,38.02583465290253,20.60528713609566,17.69166396381129,13.381359858493237,17.88871285063023,0.18841723752577316,32.718995007803336,16.36088989183671,0.0,17.676900247133247,33.334268161405774,19.84059266595086,33.666144000205314,37.67433998756602,0.9454212159516084,14.814689410643457,37.474125600246424,29.777127784270498,14.371831907158137,17.78720652008918,15.794718214038241,17.567843030252632,14.70286703489982,27.177745017600806,21.051616051441055,11.12872596401574,16.182571669707222,17.69166396381129,17.94813082450834,29.123019357800548,16.773846811903926,33.44514201287666,18.266723020680054,17.908387179935264,18.382916641543428,32.37871389490599,32.215754976610555,16.936465706146947,28.830635993320097,14.488102660646893,8.903694105217657,11.129555888274265,14.563590374954899,28.827587125737615,0.029212888087559875,18.407572678588032,24.805832263842607,18.407572678588032,13.145663679737625,0.379208155480333,15.520719772674482,0.6038410064943079,14.299958407344324,15.294558939147224,17.07404249579283,14.192820815835711,0.12453228860906694,15.153905473121888,10.146465248119448,32.417876701634924,31.71285033751533,18.908873055956203,18.407572678588032,0.004962311999999999,19.938500813333764,15.688813245182839,8.793023071135908,16.74628374559917,28.827587125737615,14.336399102409214,14.935776184951198,36.51746624640443,0.6043364996615627,6.979267899773799,36.462049562018265,14.34781038893746,21.47499833250236,18.382777804581156,37.474125600246424,15.20807635988629,14.588850221583616,38.1552892092364,16.76980700279226,14.210522200098975,15.86722972527685,18.382916641543428,17.676900247133247
C028,27.129439507573004,20.18029404127923,15.614065866561738,0.0,37.77017924945128,23.556283434038072,29.413844925748553,17.808442853099972,26.75231997281968,20.913461581004256,16.405741806559742,10.648314959662171,26.759600980321384,25.627662425787793,15.958758194251445,15.958758194251445,19.319954582776646,17.45594683203137,16.75073781589571,19.268190438053647,30.620990877716295,0.1735140413923322,22.18536774722972,25.577772396662823,16.641484229552574,15.019841312630179,26.260955611439716,16.62055285706019,0.0,15.390765060877477,29.326906240635623,15.63318219744495,19.602757941461242,14.526527760294014,25.52370583251265,19.493603318068747,12.822393366096179,23.224128514158078,25.086850422327657,26.249456174772458,32.04748768538812,25.263556255046186,8.90968203829953,30.970483371546703,21.662165075238036,31.69683087536596,0.1735140413923322,27.980859424640542,10.670922246471633,18.69946977255959,15.466090057717569,26.46962760968685,27.49406837298916,26.759600980321384,14.772196407088774,13.529532847344656,18.902230991443403,10.649762490045452,23.87639465170286,19.5427066464204,21.665185342869265,23.031435871594255,10.648314959662171,16.485221984101617,26.78656254121675,6.908947422335866,26.78656254121675,21.433081002542128,16.834992221019785,21.222205669602438,15.958758194251445,24.86357901772764,31.224342632557352,19.128257569863305,24.90398694447953,17.022410941436455,30.818109798957877,20.199147254936307,14.804257187634265,13.387395801068925,23.69281546035578,26.78656254121675,16.59443756075109,29.96298060404878,25.966011744072375,19.243628817483575,1.3584500340699586,10.648314959662171,24.768782128739392,27.134447677536677,17.76679742676467,15.960313300372075,16.71968529880779,18.641493403972234,25.126004816780902,31.45189117447689,26.727677513915623,19.493603318068747,24.119542634801334,24.07517610390659,19.397719725125764,18.69074499391934,22.800642033050593,35.34171537251827,26.759600980321384,0.0
C029,9.708230171016869,2.9733095546310984,30.97075198671224,15.424731968599904,19.366161847139693,8.099148595717773,12.26774657780747,1.6139920897361792,9.737110860547414,0.36555165860255107,31.966925999603134,4.831132255645012,11.047184660844847,10.185825078729769,31.19872773299705,31.19872773299705,4.668888151118108,0.49535855829045033,32.07224939222667,2.709367198794891,13.116278408077685,15.459522296297544,7.293051198758495,10.68045861617766,32.093041689282735,0.30448535232350965,10.135158074399525,32.061047054028585,15.424731968599904,0.0,12.374674312424448,0.028909829445310082,2.903396096245533,29.520867354799556,9.943710731030835,3.0069594209818193,0.08580464564312812,8.014077906187365,9.44000828581385,10.286593454559682,15.061109390110621,8.263118820161287,5.250240374170726,13.563249224003574,12.146018988511294,13.837498225064968,15.459522296297544,10.468990648166722,4.458933632027035,4.405836081659229,0.02223626619535605,10.959200446709009,10.453127238198102,11.047184660844847,0.30230395643603447,4.430645183478218,4.535071425352733,4.830632168167102,7.232531066201306,13.32888813759678,12.144234235590366,6.933233102417524,4.831132255645012,31.814964783082818,11.071059306837318,7.867634973615084,11.071059306837318,7.276489843795043,32.188730043786634,6.491976586949077,31.19872773299705,10.541937214445076,14.401020894500778,4.62479302012142,8.607979359085716,32.92198125215343,14.255700488339059,11.666776237594922,0.30656850921720075,3.7206162522565887,6.2211504495372845,11.071059306837318,32.01449957468702,12.450877816865795,10.43551379438745,13.195160133810166,15.349998400125065,4.831132255645012,10.402592688840455,9.739738738496783,1.794820546542287,31.200696728120622,11.944571152961338,2.712230243870737,10.690022526883437,13.985076870544983,11.05152050210964,3.0069594209818193,8.14826933014638,7.319272797286053,2.802964644010901,4.404081604195645,6.770156472161223,16.804025163679885,11.047184660844847,15.424731968599904
C030,4.220193820094144,16.607474844518418,17.82729196194594,29.10675606829025,3.0800145391732694,5.182141743970894,0.17628913217571365,13.129187542544257,4.306092521385666,13.788562604465065,18.57802650892384,14.491098753827,1.8671517195340457,3.187214392366366,18.183988343879893,18.183988343879893,7.02195900763742,13.84490661474237,18.95763037649409,11.707709778936636,1.1471898110087602,29.31475098507091,4.842496989684194,1.9720910787762058,18.82947607757348,11.709128736436531,2.1356503152071014,18.810547720234702,29.10675606829025,11.903108088661604,0.0,12.069900829396017,16.188712547765537,16.79271513353944,3.043781258860144,16.158741903511167,10.059206505077377,4.707101835888636,2.221860029744025,1.6059068094538314,0.4034176316648267,3.288310356884382,17.812450012242582,0.11791375514414845,9.232064045687896,0.6464952924277947,29.31475098507091,1.5713788936397028,14.42977226702906,6.678477234814202,11.949544463845877,1.8963362588789012,1.0853890660188124,1.8671517195340457,11.526034085073153,14.543825095689634,6.8292741962012755,14.491930981224488,5.266020335567907,10.475996143961398,9.230406144884792,4.70006455021522,14.491098753827,18.693318039851178,1.8827872535266992,21.058157435289296,1.8827872535266992,4.499541008172517,19.036859905397087,3.241911218816729,18.183988343879893,3.04314510571137,1.4051873378382105,6.948913688192231,5.681272423585796,19.12314895004564,1.4643394671592866,8.74192863088554,11.552761926267799,13.008646376739758,8.69858633642384,1.8827872535266992,18.787733955509083,0.24062467967920279,1.627186535977323,10.318476662260935,29.42663936062251,14.491098753827,3.0457331778036485,4.254029324711489,13.395663605188055,18.185481400664134,9.02410668918737,15.451238583674689,7.77929796304573,0.6397587606245956,1.8868614419703493,16.158741903511167,1.6468171738317694,5.2059874716506975,11.830060401179113,6.675389980093963,4.637563575532444,0.7790314503568894,1.8671517195340457,29.10675606829025
C031,9.962071717695714,3.042630073627606,31.374834662173633,15.764268828831256,19.731151727754828,8.222087389922306,12.526597670306224,1.6848222384998404,9.972281570655136,0.37503703920604936,32.38708092374307,4.954193096410646,11.238313436884537,10.348716886025247,31.591453236695795,31.591453236695795,4.77596161418481,0.49788314490358354,32.46958950153052,2.8261013328758913,13.39828354373634,15.818563314785258,7.432476888808972,10.841574090769447,32.50235573314142,0.29915356390198716,10.336052562066538,32.46942805316639,15.764268828831256,0.02962334557476051,12.62489258207177,0.0,2.9642872698226603,29.89749259213501,10.108983227878587,3.0665356620628703,0.0544118127773349,8.168388705236934,9.618951900570663,10.482422997674023,15.326479820623256,8.484663792632455,5.432300655666863,13.842659319976294,12.303658470635964,14.143031065651028,15.818563314785258,10.73336654228444,4.590725332384048,4.501784546912672,0.007177322568686767,11.142538343632104,10.694815793819268,11.238313436884537,0.29667840827236397,4.58252595602661,4.634151370533301,4.95375525603611,7.428909317441154,13.515244928484584,12.301973420305977,7.106804693903598,4.954193096410646,32.213861866567,11.262434484358579,8.120407723528842,11.262434484358579,7.396253198357351,32.58864492878807,6.620071885902912,31.591453236695795,10.714663373042239,14.655699816830426,4.728020904951694,8.74881965253535,33.37295639994583,14.497645336100097,11.800093929035032,0.30103883286265953,3.8238468813275044,6.438766553904518,11.262434484358579,32.42091261063538,12.729280707295311,10.616525796590233,13.372514528474204,15.735819622115198,4.954193096410646,10.563299966052515,9.992570037860473,1.8737855482281707,31.593452818098665,12.096208800163721,2.760504241932372,10.849915627617204,14.269949815732465,11.241336296089022,3.0665356620628703,8.32868230102442,7.5210808655845796,2.923080524842038,4.499863620238887,6.939726002086129,17.167083162353414,11.238313436884537,15.764268828831256
C032,14.656879069316005,0.28561745147027373,35.89009271373349,20.231313870135082,24.554995774528326,12.369282711354396,17.221678486996982,5.810673916299822,14.621341492408531,2.871463233758786,36.909694341189336,7.05939573169917,15.730819194766063,14.718424989740864,36.09950058374061,36.09950058374061,8.893224611856352,2.138179645647166,36.98050111031813,7.138263547451091,18.136567249482788,20.306597555292342,11.706343527809697,15.197179502754746,37.020075123463975,3.6348298147819063,14.875396553738534,36.98667102879443,20.231313870135082,3.012995318015242,17.299649478261387,3.040181514578173,0.0,34.39394532393914,14.492755678713774,0.07611965278045404,2.168993063805151,12.518145000418217,14.072906411645032,15.000007765613544,20.028263037654366,13.106377419501117,9.58906983329232,18.575435652314937,16.627739202986245,18.91654173698092,20.306597555292342,15.447225004563274,6.709302053078732,8.534956808156917,3.0101485286927723,15.602794698253101,15.357109063632787,15.730819194766063,3.570878119345407,6.419618794796956,8.689584444605364,7.059045809005807,11.979642829351773,17.974122082219367,16.626621143738742,11.568862124358326,7.05939573169917,36.72578936743323,15.755779659265292,12.462400800000001,15.755779659265292,11.535177296646001,37.10115451789298,10.837357686804246,36.09950058374061,15.129712702054045,19.33447591155104,8.814860870074483,13.01003177612614,37.903152654308315,19.144694992205903,15.978229183394168,3.585595840814393,5.585539079593545,11.071805260588336,15.755779659265292,36.937236081443125,17.462894065788774,15.071318717467689,17.791077880167197,20.245314802989437,7.05939573169917,14.918793464937353,14.684946518322427,6.047903662922354,36.101520893483766,16.387592832419607,0.01914898149954017,15.198890483471875,19.01118939382111,15.728547238296398,0.07611965278045404,12.804129649965128,12.08956991997107,7.250296104065429,8.531577980189578,11.386282915316572,21.991033801104425,15.730819194766063,20.231313870135082
C033,12.945883591585346,35.640303005041176,2.1424649236646527,15.485602898715255,15.93700989070126,11.158088125810215,17.71360460789569,33.44476260253727,13.189127901909552,36.53822566993462,1.4314289141441603,26.048363439971475,16.539409798032363,12.77727916356342,1.4632405616056838,1.4632405616056838,15.421063951281692,32.968689230960734,0.586565460177905,34.88173905339893,18.520034429873157,15.452900088251642,11.558965050173276,16.144536714349805,0.7962930024512918,30.138687408607204,14.318298132410794,0.7947496484731575,15.485602898715255,30.66972605065663,17.832495519134852,30.9683965999296,34.974406864594414,0.0,12.583670576405824,34.81022679176546,27.405088401989154,12.231387690552067,15.919172045477413,13.821356608041588,15.819779427919613,12.807855226737201,24.351694569920618,18.970669312631614,9.082787867591527,14.316028744284568,15.452900088251642,15.911173482897212,26.221218213891603,15.06314380402325,30.767572879226105,16.44783071262321,15.923941388400122,16.539409798032363,29.82776224357097,29.165630637648167,15.218331872968212,26.050640982280807,12.660292825319418,6.852384314791618,9.082259475654517,12.796000338773965,26.048363439971475,0.8206898624097544,16.563367062371874,22.098023888483485,16.563367062371874,11.16644007712975,0.6205211021982302,13.767716622960238,1.4632405616056838,12.176930608783545,13.357966345531954,15.343590107020264,11.969268046342965,0.9851916038207991,13.260008599289593,8.3666707219129,29.864793629100383,28.882673767243386,16.976114913041357,16.563367062371874,0.798951305601147,17.863841846559346,13.742535032561927,6.859881553719486,14.495941972863642,26.048363439971475,12.29157809602169,12.9612183909293,33.38779047326777,1.4637928181614497,5.419527026368993,33.85511731425251,12.068665203475199,19.380029026668662,16.543279464507393,34.81022679176546,13.402967063689157,12.795155396986589,35.011202433852844,15.059706490179723,12.470513014080785,14.063780174813475,16.539409798032363,15.485602898715255
C034,1.0779878396548517,13.072816875529861,12.695654973696088,25.991622250294025,3.671704892524855,1.538556302870332,3.037943776780333,9.202877972213972,0.8177611253814681,10.03272634168276,13.526832460741778,11.05569851103156,4.30024732094557,0.19538957888904973,13.024953968242148,13.024953968242148,4.8096102983434115,10.428406718389551,13.832696157763161,8.097267578922002,5.32611278174298,26.12855805031627,2.168774457673029,4.306626348837737,13.743831623890893,8.874466079544924,1.6514014542594335,13.720737147907759,25.991622250294025,8.905468249241812,2.8548303663396286,8.99704399283598,12.809033031243716,11.55904171556232,0.0,12.848808768244472,7.69187398386972,1.824028590926853,3.670978067914249,1.8397245938885163,4.016553347644243,1.1199245384081118,13.324265484157214,3.0117580080489663,3.9006224255788156,2.175299493903299,26.12855805031627,2.239938563348993,10.76365347026364,4.582825917062847,8.924489302251065,4.305333548478029,3.2878696361285837,4.30024732094557,8.757277174902354,10.547935498944284,4.701231221309914,11.055621331060221,2.116528830976982,5.252674760306652,3.8988844034348817,2.650887512943778,11.05569851103156,13.566913655700139,4.3190517722412745,16.185158977135583,4.3190517722412745,1.6074556685627983,13.92271766809476,2.4114748997373083,13.024953968242148,0.36635975712797775,1.2903285923506946,4.777763725173703,1.7204020860908706,14.227761800273557,1.3428729418892866,3.5083799727350056,8.777904943252338,9.545651976464525,5.732310204112981,4.3190517722412745,13.690849430214616,2.7787408800945697,1.573932929865722,5.029672661099177,25.247921349023162,11.05569851103156,0.4938411461437287,0.9770050931060629,9.442248434865753,13.026581199291229,3.7029379556437076,12.29671709187411,2.4466490031586705,6.105042051650348,4.318143243381507,12.848808768244472,2.0408710713958684,2.6547041653070504,8.20323315161634,4.581585259440412,2.711502292381271,2.289180517519051,4.30024732094557,25.991622250294025
C035,14.66491021709602,0.37810564428982724,35.80676154001216,20.186901711809536,24.500319846346684,12.457513707043338,17.230874422005748,5.886508410921199,14.641385138910044,2.9911141078242856,36.814533494723925,7.159901884933969,15.782372627406652,14.786336426354467,36.02459818789109,36.02459818789109,8.979307371804419,2.2613278677154103,36.902383423773095,7.198783407072014,18.13194207842445,20.24875620805433,11.78224944027237,15.26712014547028,36.93293430034972,3.758171852090858,14.918755741690873,36.90042084225461,20.186901711809536,3.136942429870023,17.31465527273773,3.1640372476172405,0.0736901021197268,34.3300832555281,14.55862152826644,0.0,2.2875072995145316,12.586529908239378,14.12909489625361,15.047015024399792,20.036687531312747,13.131514310063968,9.625887590663192,18.573049995108104,16.70213489930832,18.89717976261019,20.24875620805433,15.449900467529687,6.804280765537147,8.626934971424179,3.134155958194442,15.659202539835567,15.374495985116488,15.782372627406652,3.6946165412411833,6.504745191165107,8.780206100291778,7.159526761803003,12.017919068166243,18.03194621376096,16.700953456756146,11.621024491901302,7.159901884933969,36.64647688006472,15.807216424293044,12.462686261884917,15.807216424293044,11.623399953978172,37.02114852023849,10.917789144386886,36.02459818789109,15.191988524049592,19.349363516705253,8.903278901360855,13.088568927867728,37.78531479894045,19.16763888346466,16.06644555077029,3.709301964380431,5.691129009297634,11.091968891335503,15.807216424293044,36.85227998264513,17.459768883959498,15.128200312617196,17.854566549995603,20.169032955088692,7.159901884933969,14.988418072718757,14.69353392436127,6.120908139188413,36.02659613574631,16.4652373479195,0.019156253586586465,15.269612162142915,19.005573908196933,15.780805432518708,0.0,12.855910674624022,12.124523152812925,7.309676508309229,8.623657303224414,11.440463148490824,21.936502095449196,15.782372627406652,20.186901711809536
C036,7.950975312275567,2.090646938889992,30.614849222857078,15.326471851581054,16.65736166421269,7.146153640692775,10.387280453442779,1.2284835354726202,8.079306186426052,0.09090906179163498,31.556950684545345,5.272930087889459,9.604238991357303,8.936421689047634,30.87831000233527,30.87831000233527,3.9122150096777375,0.21575722445638565,31.734915677468518,2.0399348938562287,11.074940961152848,15.308065899891332,6.260975680495563,9.432055541178945,31.717445071339515,0.32786309324734814,8.65729778755248,31.688535443010476,15.326471851581054,0.08660643220518527,10.541344387472131,0.05437917711288533,2.0698812823490518,29.25481705645524,8.685830786932657,2.1757704925151997,0.0,6.872356724786374,8.112483300536576,8.834603373504052,13.06508607013501,6.741748867351965,5.593130167527405,11.523237234825878,10.895425756133337,11.637259609277786,15.308065899891332,8.621692929865176,4.889509590057762,3.719172128540338,0.0639023497722051,9.566325758361954,8.731087811660917,9.604238991357303,0.3275895981630182,2.78075155712343,3.8262085998919044,5.272341698026596,5.890074627450322,11.869887890344469,10.893007745567223,5.724632500063871,5.272930087889459,31.47334923346936,9.626028700386067,8.044575126796172,9.626028700386067,6.362149527258076,31.842850904505564,5.549948432177072,30.87831000233527,9.224243328306448,12.487616106806042,3.890527402695028,7.5322247872522725,32.40945607689941,12.424505947652829,10.585982394627848,0.33114085237913654,2.4025627532941494,4.835988249811355,9.626028700386067,31.64756074248247,10.452242229521628,9.068974405951773,11.797465738625222,15.12636773944298,5.272930087889459,9.16318369698749,7.986485678026281,1.3608484336085367,30.880176035609185,10.736920676899741,1.9594270199326405,9.449214229825786,11.900784389447821,9.616534206551682,2.1757704925151997,6.852754496740828,5.945485363223167,2.1107495902378215,3.7183870881152705,5.589975072298778,14.176956586516186,9.604238991357303,15.326471851581054
C037,0.8153710456804084,12.017747850462298,12.547756902821794,23.384093729254328,11.262741022338462,0.2726744995357435,4.790872039107797,8.188178405352994,0.5635107837514449,8.995350988911156,13.357119505405711,9.970651084159822,4.17995804972768,2.1255440045005383,12.887272382621221,12.887272382621221,3.631183845635681,9.33602665168558,13.68525849852069,7.012866512077029,5.460089770792566,23.494515152686542,0.5212489529871511,4.138729949637701,13.584463963902984,7.705230903752962,1.8474188130637088,13.562598020044106,23.384093729254328,7.750510295275532,4.9522369983750005,7.8500864419226515,11.724943782721413,11.446816242277915,1.874622114763803,11.75351154144951,6.502406269478809,0.0,3.536576476997785,2.0348987264930107,7.449990694375676,0.8429490817487674,12.493974660892423,5.90810215266076,3.867033945229911,1.7166138628237728,23.494515152686542,3.0592971656825134,9.716692546669288,3.4139129988990993,7.772222255061477,4.172004430435699,3.2066371593557492,4.17995804972768,7.582967548700552,9.56454933167128,3.5289274824682613,9.970721818539587,1.0109250913595875,5.122432499297115,3.865051016510081,1.3045177711837554,9.970651084159822,13.419552672820569,4.199916087328072,15.500231901285165,4.199916087328072,0.15659553373709117,13.771790189393636,1.3734635409219742,12.887272382621221,2.30055064889116,3.2691995389658044,3.601958940085458,0.5422489437263294,14.017951553520843,3.2967428981963747,3.518812973046541,7.604067623008372,8.453540576042467,4.555705069863274,4.199916087328072,13.534752569122238,4.840910665955553,2.6599979797493885,4.9359084038400844,23.477508290333436,9.970651084159822,2.4825071995501773,0.7142336826009158,8.436208653515815,12.888851801995278,3.6835960500526657,11.175770930958262,2.408712665130215,6.286569195050821,4.196275634725069,11.75351154144951,1.5746090072242311,1.1915311422894763,7.12283470011098,3.4128242643447977,1.273223882179797,8.721798241204185,4.17995804972768,23.384093729254328
C038,2.8055545966766005,13.563061339410059,16.132403887270538,25.156462600858674,9.221873668088493,4.053591725141138,1.2454664513789788,9.786458416930518,2.964421645014821,10.569286211487048,16.834688956228373,11.491819301076736,0.5144260283321164,3.9996579083723964,16.504661802156694,16.504661802156694,4.8097284755430625,10.851261484608976,17.251857885811393,8.55129570700954,0.4458108535785311,25.2798938044903,2.641023376080985,0.6672630538426594,17.102150767836545,9.091411999579437,3.5968563678631624,17.085479944470194,25.156462600858674,9.173178240206374,2.6556316386458145,9.289442307783485,13.241186995451237,15.178410291412764,3.753181931642426,13.256623919519745,7.764161527717708,3.494444983117889,0.0,4.84725029905196,4.981029180998002,2.092109752985319,14.183634201870552,3.4610938358826906,7.847426831778603,4.005272841785077,25.2798938044903,0.946902704453112,11.27814693752603,4.554270202451858,9.200962069653835,0.5549306235704603,0.4793299460411788,0.5144260283321164,8.953150073084553,11.179069548932297,4.681370279434241,11.492058939997635,2.275799393930566,8.920081856512791,7.845215279289919,1.8790765569233883,11.491819301076736,16.990035321332893,0.5256192779710364,17.237148776184025,0.5256192779710364,3.445799872722504,17.323619778575043,0.8766623772406718,16.504661802156694,4.234060809037832,4.9076896016987295,4.768314781624115,4.43656392299892,17.306799194611088,4.877281648095204,7.4956970629131945,8.975811062669,9.973428576879876,5.939573409665641,0.5256192779710364,17.066738204588024,2.8833287727508554,4.8537342535443235,8.814646039602902,25.2786196002223,11.491819301076736,4.224488374651406,2.8411515879866807,10.039916058892153,16.50605166451235,7.674755204403075,12.646501797476374,6.392121484103604,3.8072977028466277,0.5323829635788073,13.256623919519745,0.866629749783809,2.2117417466723976,8.664916699253942,4.552623021257482,1.9962492982199012,6.672967926086759,0.5144260283321164,25.156462600858674
C039,0.9991335304448523,13.481390628907636,13.986715154441164,24.777337829616346,3.1968512984277897,1.6939950020525794,1.4771824929501134,9.657515489141995,1.1625574899278963,10.462646427679042,14.7306290763749,11.42825590024267,2.4045623884088805,1.5508144871664518,14.345553325604651,14.345553325604651,4.900368063463517,10.791579579204164,15.11468148973543,8.472706363646246,3.931961858525257,24.870336622603237,2.37506992259939,2.5041312088312933,14.983601215434707,9.109273665238437,0.34095151888848585,14.964668575008512,24.777337829616346,9.17164794607957,1.3188312106592148,9.278540903784135,13.182034723589863,12.972021148206547,1.4108389863124753,13.206817827393005,7.833510352845123,1.9428219747576685,4.0689859633212855,0.0,1.9008595421002272,1.2449022140475277,13.951546492054602,1.4626020419559698,5.546440278100181,0.7533515599691073,24.870336622603237,0.7934179767731108,11.182391748292561,4.654374964684888,9.196000160161121,2.43271748420552,1.4081741415394118,2.4045623884088805,8.978771605496336,11.034654661461364,4.778701524466664,11.428369574466018,2.379144057110188,6.673373274316837,5.544268039893852,2.2265866346947654,11.42825590024267,14.850526033046203,2.420367383046456,16.93128955479031,2.420367383046456,2.089902723239727,15.19306488033119,1.8132800934326663,14.345553325604651,1.4096610889187913,0.9485950819589177,4.8622431945428515,1.7534623620411596,15.275880202003847,1.0004579410373031,5.210189245306083,9.00070010847529,9.909961991131478,5.953711206788492,2.420367383046456,14.942352665896108,1.2140088270971794,0.31396067402009453,6.544752604720098,24.827682569631556,11.42825590024267,1.4097587090422774,1.0293678589565232,9.905703015655847,14.347034355660359,5.3725178746391515,12.618344400287684,4.08966603104927,4.733100938526922,2.4242579827880757,13.206817827393005,1.4354796529088414,2.3638015444498888,8.583427047283612,4.652864176562984,2.286844771071417,1.1359678606484418,2.4045623884088805,24.777337829616346
C040,6.946101698307127,19.42297846331455,15.680425180500782,31.889619201578356,2.1895273255537786,7.649020764929287,0.5362687336043351,15.965955684255395,6.98438943400127,16.623719413406864,16.328234014859188,17.30374583290885,2.2454893375629603,3.841084680517026,16.06222239999038,16.06222239999038,9.64523090413529,16.658381056050988,16.778355813098116,14.54182955888201,1.8926284082343303,32.078337275649055,6.10391966125445,2.3610480385110035,16.60903716346517,14.442755856895548,2.612725458824582,16.594746746919572,31.889619201578356,14.668922605686413,0.41520436666169486,14.847557431330017,18.988904105088523,14.805805754535088,3.6962318570223074,18.950255941351195,12.676517197596272,7.2707208968108255,3.4453381546440593,2.0919233460334383,0.0,5.907529670270511,20.63508289436896,0.4265471244619199,7.728075899062767,1.1449178167729908,32.078337275649055,3.9379699619736153,17.260340861605037,9.263181625840064,14.720011562847878,2.2776777591815045,3.221044271256172,2.2454893375629603,14.24586034961875,17.380686448091275,9.423187575727127,17.30466623721121,6.413628506983785,8.667546587917986,7.72552394369518,5.878308627544369,17.30374583290885,16.521118069881634,2.2604460137380906,23.857187946976143,2.2604460137380906,6.909502247956819,16.843370980777376,4.503888568783228,16.06222239999038,3.6970480679482027,2.762343280280804,9.557479315620952,8.244103744290147,16.72350070974893,2.7942512406290954,7.472300126441403,14.273809246915945,15.82960537456876,11.492495671479189,2.2604460137380906,16.580106692235056,1.23520787848169,3.0329897341319527,8.601878460107548,32.15978854063047,17.30374583290885,3.6990794169242336,6.977660373710892,16.23245541743734,16.063519759784253,7.581090163655479,18.22231365027723,6.293733518280268,0.8219847776409971,2.2652088693848893,18.950255941351195,3.953395974478726,6.350188786657532,14.6646778986296,9.259367302501717,5.858014272670272,0.49208897594713824,2.2454893375629603,31.889619201578356
C041,0.17111576672380327,12.737441983258405,13.686935159432315,25.28832003575031,10.651099934696761,1.7293830103289192,3.5269142600148995,9.214153533719523,0.5681538563577534,9.878615123834633,14.419097284178543,10.62874856004447,2.8505473018947463,1.6994845928387432,14.051984153991596,14.051984153991596,3.60544601694649,9.982402936321897,14.814060621271935,7.800983002722022,4.284186316403347,25.533097089483473,0.9302215716333443,2.82979147415575,14.676817327193339,8.009015684835857,1.1952607258843408,14.658725312846734,25.28832003575031,8.141392044017698,3.6741606150218646,8.283999285960768,12.348045608116434,12.695713587453534,1.4710691883118052,12.334588941258609,6.5817211821836725,1.1394473523139315,2.2098022452464656,1.3825286074291196,6.263687334656604,0.0,13.926282974672905,4.73514921906611,5.336764761206535,4.975506359478867,25.533097089483473,0.5933305441645191,10.530575334550118,3.34429253102833,8.178583359685774,2.8459049392091718,1.8798430979331515,2.8505473018947463,7.852464074381574,10.628614131753308,3.472456657286735,10.629563851851344,0.37309802877897,6.411538633368954,5.334462250673885,0.8547738829225152,10.62874856004447,14.55055160728318,2.870315686601462,17.2185287890111,2.870315686601462,0.7339152000978991,14.889887231363575,0.5749927831072846,14.051984153991596,1.864837141283928,2.1598098248980233,3.5615053898958196,2.015331991101322,14.943943157885387,2.2101987863154675,5.030379448255816,7.8768864515591615,9.131312174033038,4.900093551967079,2.870315686601462,14.637530227666844,3.6336457083563163,1.6739753095807057,6.29836354546969,25.704834612439132,10.62874856004447,1.894604200107454,0.26216055236432784,9.480946395206116,14.053425013684391,5.1721497815472075,11.666015285865166,3.8855379679768993,5.144300897155764,2.867281476820101,12.334588941258609,0.5174351027543662,0.9793601150527776,7.922466113962765,3.342604512163295,0.9174337375551037,8.10091721735431,2.8505473018947463,25.28832003575031
